,Price,Year,Make,Model,Kilometres
23503,49995,2020,ram,1500,111193
23504,15999,2018,ford,escape,129041
23505,54103,2022,chevrolet,silverado 1500,58221
23506,26994,2021,hyundai,santa fe,41418
23507,44251,2024,ford,escape,13
23508,14895,2017,hyundai,sonata,147208
23509,107472,2024,ford,f-350,57
23510,20698,2019,nissan,altima,44527
23511,22995,2020,jeep,grand cherokee,198577
23512,36596,2021,jeep,grand cherokee,57466
23513,50995,2022,jeep,grand cherokee l,31670
23514,28395,2016,infiniti,qx80,133128
23515,28377,2022,hyundai,tucson,39637
23516,16995,2017,lincoln,mkc,117425
23517,19990,2020,kia,soul,88111
23518,36207,2019,nissan,titan,99782
23519,37450,2018,mercedes-benz,gle,105000
23520,39985,2020,ford,f-350,86575
23521,43850,2022,volvo,xc60,19380
23522,19887,2021,kia,sportage,101218
23523,12995,2019,kia,sedona,211162
23524,19665,2020,ford,escape,90237
23525,13999,2017,mazda,cx-3,125139
23526,58888,2023,audi,sq5,41405
23527,29459,2023,hyundai,kona,12043
23528,27998,2021,buick,envision,87474
23529,46800,2021,audi,s4,40988
23530,7000,2012,hyundai,sonata,175000
23531,27999,2018,ford,f-150,114737
23532,31589,2024,kia,seltos,25235
23533,55555,2022,jeep,grand cherokee l,33132
23534,15995,2019,volkswagen,jetta,114000
23535,36885,2024,honda,civic hatchback,17938
23536,17999,2022,chevrolet,malibu,78121
23537,32488,2022,chrysler,300,68895
23538,29998,2021,acura,rdx,131636
23539,57979,2024,toyota,sienna,21275
23540,29995,2020,bmw,x1,88855
23541,33995,2023,ford,escape,56196
23542,44995,2023,dodge,charger,20326
23543,37995,2022,ford,explorer,75000
23544,68641,2023,mercedes-benz,e-class,7023
23545,10990,2014,nissan,pathfinder,152067
23546,27345,2022,nissan,altima,61517
23547,7990,2015,hyundai,elantra,176543
23548,20688,2020,toyota,corolla,95886
23549,42999,2020,honda,pilot,50163
23550,18985,2019,hyundai,sonata hybrid,159000
23551,84374,2019,dodge,challenger,42705
23552,17495,2017,kia,sportage,113798
23553,23495,2015,lexus,is,132501
23554,42949,2022,chrysler,pacifica,25668
23555,6990,2014,mitsubishi,outlander,244259
23556,9250,2013,dodge,grand caravan,140255
23557,12800,2015,buick,verano,124008
23558,15995,2016,jeep,renegade,134209
23559,57888,2023,land rover,discovery sport,11233
23560,15850,2016,jeep,cherokee,135026
23561,17947,2019,kia,sedona,192135
23562,42900,2020,audi,sq5,51966
23563,144788,2020,porsche,911,29552
23564,30951,2016,land rover,range rover sport,134499
23565,54888,2021,land rover,range rover sport,80450
23566,30785,2022,honda,civic sedan,38800
23567,17990,2019,honda,civic sedan,125000
23568,18295,2019,hyundai,ioniq,59601
23569,19596,2017,jeep,compass,79659
23570,27998,2018,mercedes-benz,e-class,129034
23571,25486,2023,kia,forte5,15491
23572,25995,2019,mercedes-benz,a-class,69340
23573,26000,2019,cadillac,xts,82069
23574,27576,2023,chevrolet,trailblazer,41728
23575,28985,2021,acura,ilx,25852
23576,29500,2015,land rover,range rover,145250
23577,30399,2022,jeep,cherokee,73113
23578,32888,2016,mercedes-benz,gle,57760
23579,34999,2024,gmc,terrain,43889
23580,36981,2023,jeep,compass,13641
23581,34329,2020,mercedes-benz,c-class,71238
23582,37986,2020,toyota,highlander,66135
23583,10480,2013,kia,sportage,153094
23584,59199,2024,hyundai,ioniq 5,6
23585,18998,2013,lexus,es,144346
23586,56904,2024,audi,a4,10
23587,68894,2024,kia,ev6,23
23588,52900,2022,lexus,rx,17938
23589,45550,2023,gmc,sierra 1500,20532
23590,46995,2024,chrysler,grand caravan,1078
23591,49987,2020,chevrolet,suburban,163729
23592,56488,2023,kia,telluride,13614
23593,65999,2018,bmw,m4,44490
23594,88994,2024,chevrolet,silverado 1500,10
23595,24990,2016,toyota,highlander,173000
23596,12888,2017,hyundai,veloster,134169
23597,26900,2021,jeep,grand cherokee,104490
23598,11500,2015,audi,a5,226635
23599,26936,2021,subaru,impreza,23364
23600,21985,2020,ford,escape,35083
23601,18998,2018,honda,hr-v,103367
23602,13987,2016,nissan,rogue,150278
23603,45997,2022,chevrolet,silverado 1500,42840
23604,54995,2023,ram,1500,26700
23605,21495,2017,gmc,acadia,157268
23606,19498,2019,nissan,leaf,23639
23607,79890,2022,ford,f-150,26248
23608,8500,2014,ford,focus,144656
23609,20499,2022,nissan,sentra,66481
23610,29990,2019,honda,cr-v,73846
23611,26999,2020,land rover,discovery sport,92939
23612,46889,2021,mercedes-benz,gle,119474
23613,86600,2024,ford,mustang,52
23614,18790,2016,volkswagen,beetle,111471
23615,67093,2024,nissan,ariya,275
23616,84995,2022,ram,3500,86633
23617,74995,2022,ram,2500,99220
23618,29950,2021,mazda,cx-30,33223
23619,23527,2021,nissan,leaf,39900
23620,32495,2021,ford,mustang,26735
23621,38795,2023,chrysler,300,45761
23622,9404,2017,chevrolet,spark,114973
23623,99928,2022,bmw,m4,4805
23624,11677,2014,infiniti,qx50,140214
23625,48745,2021,audi,s5,49732
23626,18450,2018,jeep,compass,84000
23627,14990,2016,hyundai,sonata,61773
23628,35880,2022,bmw,x3,60791
23629,25995,2021,mazda,mazda3,99973
23630,599987,2021,ferrari,sf90 stradale,811
23631,11677,2014,infiniti,qx50,140214
23632,59444,2024,jeep,grand cherokee,23
23633,13995,2017,mitsubishi,lancer,110850
23634,22495,2018,audi,q5,113357
23635,74495,2022,ram,2500,63289
23636,24900,2021,mazda,cx-3,26507
23637,49926,2024,buick,envision,10
23638,68620,2019,ram,3500,94502
23639,20448,2019,hyundai,kona,89063
23640,24588,2017,jeep,grand cherokee,143855
23641,129999,2017,mercedes-benz,amg gt,6905
23642,113820,2024,audi,e-tron gt,90
23643,41118,2024,volkswagen,golf gti,90
23644,44888,2020,gmc,sierra 1500,121572
23645,22980,2020,ford,escape,112277
23646,24847,2020,nissan,leaf,29966
23647,30450,2020,land rover,range rover evoque,82000
23648,34495,2022,ford,explorer,72365
23649,55888,2023,ram,1500,43100
23650,39495,2022,cadillac,ct4,34556
23651,13990,2015,toyota,highlander,345765
23652,18990,2018,kia,sorento,130497
23653,28450,2020,mazda,mx-5,60000
23654,35788,2021,audi,a5,74009
23655,33994,2020,audi,q5,58104
23656,21987,2021,toyota,corolla,89445
23657,13678,2017,kia,sorento,165958
23658,38999,2022,mercedes-benz,cla,36434
23659,46998,2023,mercedes-benz,cla,9219
23660,7990,2013,ford,fusion,183259
23661,5395,2014,dodge,grand caravan,223459
23662,97688,2023,jeep,wrangler,21566
23663,44990,2023,ram,1500 classic,26855
23664,17849,2018,nissan,rogue,145504
23665,13207,2017,volkswagen,jetta,125457
23666,50995,2023,ram,1500 classic,50
23667,30988,2023,honda,civic sedan,26318
23668,30895,2021,audi,q5,126906
23669,52998,2024,buick,envision,15
23670,120816,2021,mercedes-benz,e-class,16913
23671,12500,2016,chevrolet,malibu,144864
23672,13990,2019,dodge,grand caravan,177864
23673,14346,2016,ram,1500,376735
23674,21987,2019,infiniti,qx60,140960
23675,26800,2022,hyundai,sonata,49756
23676,26800,2022,dodge,grand caravan,49756
23677,36450,2023,kia,sorento,43829
23678,83800,2020,gmc,unspecified,61218
23679,51972,2023,hyundai,palisade,17500
23680,59495,2023,chrysler,pacifica hybrid,18855
23681,38999,2022,ford,f-150,75734
23682,26499,2022,audi,q3,108282
23683,19479,2018,audi,a4,124313
23684,17979,2019,hyundai,ioniq,72806
23685,41447,2025,toyota,camry,722
23686,55162,2020,land rover,range rover sport,70846
23687,7990,2015,mazda,mazda3,208000
23688,34995,2024,chevrolet,equinox,9501
23689,21481,2020,toyota,yaris,49706
23690,37494,2020,ford,f-150,60453
23691,41287,2021,lincoln,nautilus,36297
23692,33777,2021,bmw,x3,75800
23693,27995,2017,ram,1500,156870
23694,26978,2022,nissan,qashqai,25122
23695,27997,2020,jeep,grand cherokee,103365
23696,24900,2021,mazda,cx-5,72365
23697,23995,2019,mercedes-benz,gla,113264
23698,61888,2023,land rover,range rover velar,14388
23699,23987,2020,jeep,compass,42112
23700,19499,2018,hyundai,kona,128065
23701,39995,2021,ford,transit cargo van,132638
23702,49995,2022,ram,1500,84261
23703,29900,2022,dodge,charger,77898
23704,27799,2022,volkswagen,taos,58791
23705,37069,2021,jeep,grand cherokee,79658
23706,62969,2024,ram,1500,4995
23707,29488,2023,volkswagen,jetta,16939
23708,17995,2017,audi,a4,130561
23709,29993,2021,mazda,mazda3,33026
23710,43388,2021,lexus,rx,62484
23711,26990,2020,ford,escape,39225
23712,27888,2020,hyundai,santa fe,43498
23713,25689,2019,audi,q5,97795
23714,43400,2021,toyota,rav4 prime,46900
23715,69995,2024,ram,2500,4988
23716,15000,2014,subaru,xv crosstrek,114000
23717,102085,2024,ram,3500,0
23718,44999,2021,toyota,highlander,56807
23719,35900,2021,mercedes-benz,cla,68074
23720,59849,2024,acura,integra,4283
23721,92777,2017,chevrolet,corvette,8700
23722,37990,2018,toyota,sienna,82254
23723,135856,2023,audi,rs q8,23574
23724,35899,2018,mercedes-benz,c-class,59538
23725,51163,2024,chevrolet,colorado,15
23726,21601,2017,jeep,grand cherokee,164829
23727,13872,2018,hyundai,santa fe sport,166504
23728,9991,2016,kia,sorento,191587
23729,17084,2017,chevrolet,cruze,74716
23730,19999,2019,toyota,corolla hatchback,115722
23731,20500,2021,hyundai,venue,35391
23732,44500,2023,jeep,grand cherokee,37908
23733,37730,2022,bmw,x3,80798
23734,18899,2018,mazda,mazda3,112899
23735,6490,2015,chrysler,200,170407
23736,22899,2018,mazda,cx-9,94653
23737,12140,2015,buick,verano,158131
23738,14500,2015,kia,optima,151800
23739,20999,2018,ford,edge,89819
23740,22599,2022,hyundai,venue,73076
23741,22490,2022,subaru,impreza,43949
23742,57495,2023,toyota,tundra,20857
23743,24990,2021,audi,q3,117975
23744,25488,2022,honda,civic sedan,41042
23745,28888,2019,infiniti,qx50,72658
23746,51895,2023,land rover,discovery sport,10804
23747,13499,2019,nissan,micra,20323
23748,58700,2024,ram,1500 classic,25
23749,55999,2022,bmw,x5,58853
23750,37848,2024,mitsubishi,rvr,5
23751,37290,2024,hyundai,kona,13377
23752,57401,2024,jeep,wrangler,0
23753,42990,2024,kia,niro ev,9482
23754,22000,2013,toyota,sienna,150250
23755,33953,2016,toyota,tacoma,84095
23756,64990,2022,ford,transit cargo van,51000
23757,61949,2024,hyundai,ioniq 6,55
23758,9977,2016,kia,sorento,199758
23759,79685,2024,mercedes-benz,e-class,29
23760,60829,2023,volvo,xc60,568
23761,64500,2024,lexus,rx,9081
23762,33389,2020,cadillac,xt5,70495
23763,49912,2023,dodge,challenger,24067
23764,16985,2018,hyundai,tucson,84014
23765,49475,2023,jeep,grand cherokee,13293
23766,6990,2015,nissan,sentra,189041
23767,49912,2023,jeep,grand cherokee,20635
23768,15888,2019,kia,sedona,188129
23769,17000,2020,ford,edge,219290
23770,39999,2024,honda,accord hybrid,33351
23771,25495,2018,audi,q3,38619
23772,40695,2020,genesis,g80,64050
23773,42394,2025,kia,niro,10
23774,85098,2024,audi,q4 e-tron sportback,10
23775,66534,2024,ford,bronco,13
23776,38995,2023,tesla,model 3,15835
23777,91888,2023,chevrolet,corvette,7945
23778,56995,2019,mercedes-benz,e-class,63580
23779,43821,2024,volkswagen,golf gti,20
23780,11999,2017,ford,explorer,229938
23781,13500,2017,volkswagen,jetta,157838
23782,43995,2023,toyota,highlander,92380
23783,27499,2020,volvo,xc60,109142
23784,33988,2021,bmw,x1,55452
23785,7990,2013,hyundai,elantra gt,108628
23786,42897,2019,ford,f-250,115896
23787,24998,2021,mitsubishi,rvr,82005
23788,29900,2024,volkswagen,taos,15270
23789,98631,2020,bmw,m8,42187
23790,69803,2021,gmc,sierra 1500,48776
23791,41899,2022,genesis,g70,81948
23792,105980,2019,mercedes-benz,s-class,105612
23793,61545,2024,kia,telluride,9
23794,49995,2023,ram,1500 classic,50
23795,19995,2021,buick,encore gx,85161
23796,24978,2019,gmc,acadia,81949
23797,33495,2021,cadillac,xt5,40535
23798,109144,2024,mercedes-benz,gle,90
23799,34850,2022,chrysler,300,13483
23800,34888,2019,ram,1500,161238
23801,36494,2018,mercedes-benz,gle,76150
23802,22646,2016,porsche,macan,171474
23803,23582,2023,hyundai,venue,51516
23804,5950,2013,hyundai,elantra,162600
23805,8800,2015,bmw,x1,194000
23806,32865,2022,toyota,camry,78541
23807,69903,2023,gmc,sierra 1500,40865
23808,63789,2024,acura,integra,4608
23809,63700,2022,mercedes-benz,gle,60568
23810,28888,2016,lexus,rx,136604
23811,38995,2021,jeep,grand cherokee,89125
23812,8800,2015,bmw,x1,194000
23813,82500,2023,ford,expedition,36786
23814,45995,2022,ram,1500,3835
23815,25995,2019,bmw,x2,64302
23816,8996,2016,hyundai,elantra,237987
23817,36304,2020,land rover,discovery,90298
23818,10995,2015,chevrolet,cruze,156000
23819,18977,2021,nissan,kicks,60070
23820,25950,2021,infiniti,qx50,89272
23821,38995,2021,mercedes-benz,glc,65993
23822,39999,2020,land rover,range rover velar,62911
23823,24412,2019,toyota,c-hr,52993
23824,33998,2017,ram,2500,117001
23825,60018,2025,ram,1500,0
23826,8900,2015,nissan,sentra,124000
23827,36997,2023,nissan,rogue,42375
23828,55989,2022,jeep,grand cherokee,28712
23829,31741,2023,nissan,rogue,12956
23830,31490,2024,toyota,corolla,702
23831,26949,2020,bmw,2 series,81747
23832,27990,2022,ford,escape,63060
23833,44497,2022,nissan,frontier,39638
23834,38495,2023,toyota,rav4,31924
23835,38995,2020,lexus,rx,57212
23836,29998,2019,toyota,sienna,124698
23837,14995,2014,dodge,journey,147001
23838,53900,2023,mercedes-benz,glb,12482
23839,52980,2024,chevrolet,silverado 1500,5
23840,4512,2008,dodge,charger,226694
23841,63789,2024,acura,integra,4608
23842,85098,2024,audi,q4 e-tron sportback,10
23843,45000,2015,jeep,grand cherokee,89500
23844,31898,2022,chrysler,300,86235
23845,68299,2024,ford,f-150,0
23846,159000,2022,dodge,challenger,28
23847,38795,2022,toyota,highlander,71750
23848,33795,2019,land rover,range rover evoque,28390
23849,20990,2020,volkswagen,tiguan,92428
23850,35437,2022,mazda,cx-9,73197
23851,51898,2024,jeep,wrangler,10904
23852,50095,2019,gmc,yukon,55547
23853,24000,2018,gmc,acadia,102108
23854,35999,2023,ford,bronco sport,14399
23855,48944,2023,jeep,gladiator,17949
23856,38995,2020,audi,q5,79849
23857,28994,2023,nissan,qashqai,23122
23858,40995,2022,audi,q5,71969
23859,398321,2018,lamborghini,huracan,16097
23860,38999,2018,toyota,highlander,77854
23861,14365,2016,mitsubishi,outlander,152206
23862,37310,2024,ford,bronco sport,0
23863,27888,2016,bmw,x5,95534
23864,53895,2024,ram,1500 classic,5
23865,43995,2024,mitsubishi,outlander,11325
23866,19995,2016,mercedes-benz,c-class,136000
23867,24950,2020,nissan,rogue,42471
23868,27990,2020,audi,a4,85338
23869,10753,2018,nissan,sentra,169899
23870,21987,2015,lexus,rx,104032
23871,29699,2022,subaru,wrx,33776
23872,57087,2025,mitsubishi,outlander phev,10
23873,45626,2023,jeep,grand cherokee,55518
23874,13988,2017,mini,cooper 5 door,95018
23875,52995,2024,acura,tlx,7180
23876,49995,2023,kia,ev6,49222
23877,23879,2020,honda,civic sedan,90167
23878,56663,2024,nissan,frontier,27
23879,15500,2010,mercedes-benz,cl-class,174000
23880,4990,2011,buick,regal,191048
23881,6990,2013,hyundai,elantra,160928
23882,11923,2015,hyundai,santa fe xl,131888
23883,14995,2015,kia,sedona,123497
23884,16444,2017,chevrolet,impala,125000
23885,17987,2019,chevrolet,trax,109431
23886,17999,2020,nissan,kicks,62979
23887,19888,2020,hyundai,tucson,103605
23888,69999,2021,mercedes-benz,gle,89942
23889,23369,2022,kia,seltos,71712
23890,23599,2021,ford,escape,77542
23891,155599,2023,land rover,range rover,11920
23892,23998,2021,hyundai,sonata,71102
23893,26888,2020,dodge,grand caravan,85112
23894,19998,2021,kia,rio 5-door,54700
23895,71906,2024,chevrolet,silverado 1500,10
23896,58815,2024,ford,f-150,170
23897,59270,2024,ford,f-150,11874
23898,25850,2017,land rover,discovery sport,92934
23899,31754,2021,ford,escape,83452
23900,20599,2020,kia,optima,71514
23901,35996,2022,jeep,cherokee,64051
23902,28273,2023,ford,escape,51950
23903,28995,2021,hyundai,tucson,54025
23904,41850,2024,honda,cr-v,3954
23905,43000,2022,ram,1500,40197
23906,26450,2018,mercedes-benz,glc,56134
23907,36995,2020,mercedes-benz,e-class,41500
23908,52507,2020,audi,q8,81422
23909,44888,2020,gmc,sierra 1500,121572
23910,65000,2021,porsche,macan,59000
23911,54888,2022,jeep,grand cherokee l,50002
23912,58571,2024,dodge,hornet,4983
23913,59888,2024,cadillac,lyriq,6433
23914,44994,2022,hyundai,ioniq 5,1166
23915,62244,2024,ford,f-150,19
23916,69333,2024,ram,1500,1
23917,71935,2023,lexus,rx,22052
23918,85500,2022,ford,f-150 lightning,19613
23919,13990,2015,toyota,highlander,345765
23920,18497,2019,nissan,rogue,88781
23921,2987,2008,chevrolet,equinox,211708
23922,32992,2018,bmw,5 series,126807
23923,26995,2022,nissan,altima,53847
23924,28445,2024,kia,seltos,40400
23925,18950,2018,hyundai,santa fe sport,78900
23926,28589,2021,mazda,cx-3,70173
23927,24888,2021,mazda,mazda3,93371
23928,41118,2024,volkswagen,golf gti,90
23929,18950,2016,scion,fr-s,105107
23930,27888,2019,subaru,crosstrek,34532
23931,11888,2016,chevrolet,cruze,120424
23932,54499,2022,bmw,x5,51029
23933,18995,2021,nissan,sentra,31830
23934,6477,2015,kia,optima,221039
23935,21488,2019,jeep,compass,91500
23936,12800,2016,hyundai,sonata,180055
23937,17995,2020,hyundai,elantra,90250
23938,15990,2020,kia,rio 5-door,65425
23939,56950,2024,mazda,cx-90 phev,14895
23940,62998,2024,dodge,durango,22485
23941,34588,2024,nissan,rogue,1848
23942,42424,2023,hyundai,kona n,144
23943,8900,2015,hyundai,tucson,143211
23944,8900,2015,toyota,corolla,143211
23945,38999,2020,audi,s5,96554
23946,15648,2017,kia,sorento,181406
23947,8990,2016,nissan,rogue,198029
23948,9990,2014,jeep,cherokee,154701
23949,36900,2023,toyota,rav4,34738
23950,17790,2020,hyundai,elantra,63267
23951,74799,2024,gmc,sierra 3500,15
23952,48698,2019,ram,2500,88913
23953,23795,2022,ford,ecosport,14711
23954,36950,2020,audi,sq5,115000
23955,32954,2022,ford,edge,82767
23956,43790,2025,mini,3 door,1000
23957,28588,2020,toyota,rav4,79446
23958,34800,2015,audi,rs 5,93000
23959,35990,2023,hyundai,elantra n,13261
23960,19999,1968,gmc,unspecified,0
23961,109900,2019,chevrolet,corvette,17600
23962,27800,2020,chevrolet,bolt ev,62933
23963,29496,2023,volkswagen,jetta,14606
23964,34980,2019,ram,1500,192748
23965,20999,2020,honda,civic sedan,79183
23966,21995,2020,hyundai,santa fe,87021
23967,19950,2019,chevrolet,colorado,231442
23968,40388,2022,gmc,acadia,41296
23969,16888,2019,hyundai,veloster,92750
23970,21498,2016,volvo,xc90,130714
23971,34950,2023,toyota,camry,15943
23972,25500,2021,chevrolet,malibu,66830
23973,21888,2018,mini,cooper 3 door,63887
23974,65144,2024,kia,ev6,33
23975,46999,2022,jeep,wrangler,38353
23976,24995,2014,ford,mustang,94701
23977,27995,2021,dodge,charger,112075
23978,28250,2022,gmc,terrain,77069
23979,44498,2022,chrysler,pacifica,31527
23980,21885,2018,toyota,highlander,196000
23981,17680,2020,hyundai,elantra,79200
23982,19995,2017,chevrolet,traverse,129015
23983,57788,2024,bmw,x3,8501
23984,30987,2020,mercedes-benz,a-class,43000
23985,22988,2017,chevrolet,traverse,109120
23986,15989,2016,nissan,frontier,101537
23987,34912,2023,gmc,terrain,44969
23988,70120,2025,infiniti,qx60,25
23989,32497,2020,subaru,ascent,106008
23990,31989,2024,mitsubishi,outlander,26365
23991,24395,2022,nissan,qashqai,39119
23992,71888,2024,jaguar,f-pace,16616
23993,49995,2024,mitsubishi,outlander phev,11401
23994,33988,2024,mini,3 door,3745
23995,14900,2015,kia,sorento,106650
23996,32995,2022,lexus,ux,102554
23997,26687,2021,jeep,compass,84305
23998,9958,2012,volkswagen,touareg,164254
23999,92888,2024,porsche,macan,5119
24000,67093,2024,nissan,ariya,275
24001,55000,2020,bmw,2 series,30000
24002,48999,2022,ram,1500,41790
24003,18501,2017,jeep,patriot,54912
24004,28912,2022,hyundai,santa fe,53276
24005,13990,2016,honda,accord,185194
24006,29500,2024,kia,sportage,9954
24007,68995,2023,ford,f-150,30063
24008,74900,2022,lexus,is,4336
24009,30998,2019,ford,explorer,35756
24010,53894,2024,volkswagen,atlas,7500
24011,13995,2017,mitsubishi,lancer,110850
24012,13998,2016,kia,soul,53160
24013,18998,2019,gmc,terrain,131213
24014,33900,2019,lexus,es,112000
24015,21898,2021,kia,soul,103002
24016,21995,2021,hyundai,elantra,85714
24017,43900,2021,mercedes-benz,c-class,61737
24018,39350,2025,volkswagen,jetta gli,5
24019,24995,2019,dodge,grand caravan,113262
24020,64712,2022,jeep,wagoneer,99196
24021,6888,2014,nissan,versa,170211
